movie_id,title,year,genre,director,lead_actor,imdb_rating,imdb_votes,duration_min,language,industry,source,release_month,release_season,box_office_cr,avg_user_rating,rating_normalized
TM0803,Uyir Porinju,1991,Action|Crime|Drama,James Vasanthan,Vikram,7.0,7264,151,Tamil,Kollywood,synthetic,7,Monsoon,559.0,7.0,3.5
TM1491,Un Porattam 2,1991,Drama|Mystery,Arivazhagan,Dhanush,7.0,6463,137,Tamil,Kollywood,synthetic,8,Monsoon,139.1,7.0,3.5
TM1282,Oru En Aval,1991,Action|Sci-Fi,TJ Gnanavel,Suriya,6.9,25306,161,Tamil,Kollywood,synthetic,1,Winter,149.3,6.9,3.4
TM1989,Veli Neram,1991,Drama|Romance,Linguswamy,Shane Nigam,6.9,1583,145,Tamil,Kollywood,synthetic,2,Winter,101.7,6.9,3.4
TM0249,Manjal Porattam 4,1991,Comedy|Family,K.S. Ravikumar,Udhayanidhi Stalin,6.8,1454,147,Tamil,Kollywood,synthetic,3,Spring,276.3,6.8,3.4
TM0420,Veedu En Iravu,1991,Thriller,Mani Ratnam,Prashanth,6.8,8184,158,Tamil,Kollywood,synthetic,3,Spring,492.5,6.8,3.4
TM1520,Por En Payanam,1991,Comedy|Family,Prabhu Solomon,Karthi,6.8,24745,119,Tamil,Kollywood,synthetic,3,Spring,29.1,6.8,3.4
TM0337,Kan En Kutumbam,1991,Crime|Thriller,Sudha Kongara,Rashmika Mandanna,6.7,4256,188,Tamil,Kollywood,synthetic,3,Spring,236.6,6.7,3.4
TM1224,Naadu Kaavalan 2,1991,Drama|Romance,Mari Selvaraj,Santhanam,6.6,15266,178,Tamil,Kollywood,synthetic,10,Autumn,234.9,6.6,3.3
TM1553,Neela En Anbu,1991,Mystery|Thriller,Arivazhagan,Dhanush,6.6,4035,164,Tamil,Kollywood,synthetic,3,Spring,228.2,6.6,3.3
TM0554,Manjal Neram,1991,Comedy|Family,Atlee,Prakash Raj,6.5,3152,151,Tamil,Kollywood,synthetic,6,Summer,49.2,6.5,3.2
TM0973,Kanavu Vizha,1991,Action|Sci-Fi,Karthik Subbaraj,Udhayanidhi Stalin,6.4,4803,162,Tamil,Kollywood,synthetic,11,Winter,262.7,6.4,3.2
TM1975,Semma Payanam 4,1991,Horror|Thriller,Vetrimaaran,Simbu,6.4,4209,120,Tamil,Kollywood,synthetic,12,Winter,48.0,6.4,3.2
TM1248,Puli Pakal,1991,Horror|Mystery,Mani Ratnam,Karthi,6.3,4607,186,Tamil,Kollywood,synthetic,12,Winter,327.3,6.3,3.2
TM1608,Manjal En Aval,1991,Action|Fantasy,Selvaraghavan,Siddharth,6.2,5338,185,Tamil,Kollywood,synthetic,12,Winter,376.1,6.2,3.1
TM1686,Vaanam Padai,1991,Comedy|Romance,Dharani,Jayam Ravi,6.2,14379,171,Tamil,Kollywood,synthetic,3,Spring,503.8,6.2,3.1
TM1718,Medu Porinju 4,1991,Drama|Romance,Selvaraghavan,Nayanthara,6.0,5693,187,Tamil,Kollywood,synthetic,5,Summer,377.5,6.0,3.0
TM1897,Naalu Padai,1991,Crime|Thriller,Bala,Kajal Aggarwal,6.0,638,143,Tamil,Kollywood,synthetic,1,Winter,468.1,6.0,3.0
TM1719,Vellai Iravu 3,1991,Crime|Thriller,Vijay Milton,Kajal Aggarwal,5.3,19340,185,Tamil,Kollywood,synthetic,1,Winter,165.9,5.3,2.6
TM0695,Naadu En Vaanam,1991,Comedy|Romance,Rajkumar Periasamy,Sivakarthikeyan,5.1,9951,148,Tamil,Kollywood,synthetic,3,Spring,366.1,5.1,2.6
TM1222,Naan En Paasam,1991,Biography|Drama,Magizh Thirumeni,Prabhu,4.6,500,141,Tamil,Kollywood,synthetic,5,Summer,379.2,4.6,2.3
TM1784,Varudam Kutumbam 3,1991,Comedy|Romance,Siva,Rajinikanth,4.4,1505,185,Tamil,Kollywood,synthetic,8,Monsoon,90.5,4.4,2.2
TM1035,Varudam En Pookkal,1990,Action|Comedy,Santhosh P. Jayakumar,Bobby Simha,8.4,1556,128,Tamil,Kollywood,synthetic,5,Summer,408.5,8.4,4.2
TM1074,Puli En Kathai,1990,Horror|Thriller,Selvaraghavan,Rashmika Mandanna,8.4,4014,140,Tamil,Kollywood,synthetic,3,Spring,589.2,8.4,4.2
TM0991,Koodu Neram 3,1990,Comedy|Drama,Linguswamy,Suriya,8.2,2413,121,Tamil,Kollywood,synthetic,4,Summer,408.3,8.2,4.1
TM0608,Pagal Pookkal,1990,Action|Crime|Drama,Bala,Rajinikanth,7.9,821,180,Tamil,Kollywood,synthetic,2,Winter,72.9,7.9,4.0
TM1572,Yudham Vizha 4,1990,Drama,Karthik Subbaraj,Soori,7.7,2277,187,Tamil,Kollywood,synthetic,3,Spring,608.4,7.7,3.8
TM0379,Thoongaavanam Pakal,1990,Family|Drama,C.V. Kumar,Udhayanidhi Stalin,7.5,3246,136,Tamil,Kollywood,synthetic,3,Spring,61.3,7.5,3.8
TM1363,Theru En Nanbargal,1990,Thriller,Sakthi Chidambaram,Udhayanidhi Stalin,7.5,1617,145,Tamil,Kollywood,synthetic,9,Monsoon,405.3,7.5,3.8
TM1584,Naam Azhagu,1990,Action|Comedy,Gautham Vasudev Menon,Atharvaa,7.5,8206,179,Tamil,Kollywood,synthetic,12,Winter,389.8,7.5,3.8
TM0415,Pallandu En Payanam,1990,Drama|Romance,Mohan Raja,Prakash Raj,7.4,1985,177,Tamil,Kollywood,synthetic,4,Summer,166.5,7.4,3.7
TM1377,Ainthu Pothu 4,1990,Action|Adventure,Pandiraj,Trisha,7.4,12984,141,Tamil,Kollywood,synthetic,5,Summer,34.4,7.4,3.7
TM0145,Malai Anbu 4,1990,Action|Fantasy,Lokesh Kanagaraj,Siddharth,7.3,5359,152,Tamil,Kollywood,synthetic,3,Spring,503.0,7.3,3.6
TM0292,Paadal Azhagu,1990,Biography|Drama,R.S. Durai Senthilkumar,Premji Amaren,7.3,5933,175,Tamil,Kollywood,synthetic,7,Monsoon,255.1,7.3,3.6
TM1179,Aval Kudumbam,1990,Action|Sci-Fi,Thiagarajan Kumararaja,Jyotika,7.3,17781,120,Tamil,Kollywood,synthetic,9,Monsoon,405.6,7.3,3.6
TM0408,Vel Naal 2,1990,Drama,Suseenthiran,Karthi,7.2,7882,190,Tamil,Kollywood,synthetic,1,Winter,495.5,7.2,3.6
TM1668,Thoongaavanam Nanbargal,1990,Drama|Sport,Santhosh P. Jayakumar,Vishal,7.2,5433,174,Tamil,Kollywood,synthetic,12,Winter,494.6,7.2,3.6
TM1740,Onbadu Payanam,1990,Mystery|Thriller,Mari Selvaraj,Ajith Kumar,7.2,605,133,Tamil,Kollywood,synthetic,4,Summer,376.1,7.2,3.6
TM1610,Pathu En Anbu,1990,Drama|Sport,K.S. Ravikumar,Jiiva,7.1,500,179,Tamil,Kollywood,synthetic,7,Monsoon,518.9,7.1,3.6
TM0234,Yudham Nanbargal,1990,Crime|Thriller,Badri Venkatesh,Keerthy Suresh,7.0,3952,140,Tamil,Kollywood,synthetic,8,Monsoon,322.1,7.0,3.5
TM0663,Ezhu Kadal 4,1990,Drama|Mystery,TJ Gnanavel,Sivakarthikeyan,7.0,7041,139,Tamil,Kollywood,synthetic,7,Monsoon,457.4,7.0,3.5
TM1762,Veli Anbu,1990,Comedy,Mari Selvaraj,Prabhu,7.0,6462,178,Tamil,Kollywood,synthetic,7,Monsoon,275.2,7.0,3.5
TM0750,Aval Aasai 3,1990,Biography|Drama,Samuthirakani,Rahman,6.8,41004,166,Tamil,Kollywood,synthetic,9,Monsoon,210.8,6.8,3.4
TM0728,Manjal Katha,1990,Action|Crime|Drama,Ameer Sultan,Kamal Haasan,6.7,7305,115,Tamil,Kollywood,synthetic,11,Winter,159.9,6.7,3.4
TM0418,Veedu Aval 3,1990,Action|Crime|Drama,Samuthirakani,Vikram,6.6,970,137,Tamil,Kollywood,synthetic,7,Monsoon,482.4,6.6,3.3
TM0503,Kan En Sena,1990,Comedy|Romance,Vasanthabalan,Prakash Raj,6.6,3606,180,Tamil,Kollywood,synthetic,1,Winter,296.7,6.6,3.3
TM0910,Rendu En Pothu,1990,Horror|Mystery,Ameer Sultan,Premji Amaren,6.6,1929,135,Tamil,Kollywood,synthetic,3,Spring,289.4,6.6,3.3
TM0117,Ezhu Naal 3,1990,Family|Drama,Mani Ratnam,Simbu,6.5,5002,190,Tamil,Kollywood,synthetic,6,Summer,149.8,6.5,3.2
TM1432,Naam Aval 3,1990,Horror|Thriller,S. Shankar,Arya,6.5,10597,132,Tamil,Kollywood,synthetic,5,Summer,336.9,6.5,3.2
TM1250,Nenjam Thozha,1990,Action|Thriller,Boopathy Pandian,Jiiva,6.4,15456,151,Tamil,Kollywood,synthetic,12,Winter,176.4,6.4,3.2
TM1548,Aadal En Kaalam,1990,Drama,Rajkumar Periasamy,Kajal Aggarwal,6.4,4226,163,Tamil,Kollywood,synthetic,4,Summer,42.9,6.4,3.2
TM1844,Mazhai Porattam 4,1990,Crime|Thriller,Raju Murugan,Karthi,6.3,3483,123,Tamil,Kollywood,synthetic,7,Monsoon,168.7,6.3,3.2
TM1857,Theru Paasam 3,1990,Crime|Thriller,Karthik Subbaraj,Samantha,6.3,1442,161,Tamil,Kollywood,synthetic,1,Winter,459.1,6.3,3.2
TM1118,Naalu Neram 3,1990,Comedy|Romance,K.S. Ravikumar,Jai,6.2,1397,123,Tamil,Kollywood,synthetic,11,Winter,202.1,6.2,3.1
TM0491,Malai Pakal,1990,Drama|Sport,Rajkumar Periasamy,Madhavan,6.1,8660,152,Tamil,Kollywood,synthetic,11,Winter,166.9,6.1,3.0
TM1460,Karuppu En Vizhi,1990,Crime|Drama,Pandiraj,Premji Amaren,6.1,1160,161,Tamil,Kollywood,synthetic,1,Winter,178.0,6.1,3.0
TM1001,Kanavu Padai 3,1990,Drama,Karthik Subbaraj,Yogi Babu,6.0,4530,130,Tamil,Kollywood,synthetic,7,Monsoon,264.5,6.0,3.0
TM1399,Medu Natchathiram 3,1990,Action|Drama,K.S. Ravikumar,Kajal Aggarwal,6.0,3328,129,Tamil,Kollywood,synthetic,5,Summer,97.2,6.0,3.0
TM1214,Saadu Kutumbam 4,1990,Drama|Sport,Halitha Shameem,Jayam Ravi,5.9,5309,172,Tamil,Kollywood,synthetic,3,Spring,92.5,5.9,3.0
TM1281,Ettu Vizhi 3,1990,Crime|Thriller,Rajesh M,Kamal Haasan,5.9,725,174,Tamil,Kollywood,synthetic,8,Monsoon,238.7,5.9,3.0
TM0715,Veedu En Kaavalan,1990,Romance|Drama,Vetrimaaran,Soori,5.6,1493,158,Tamil,Kollywood,synthetic,2,Winter,249.3,5.6,2.8
TM0787,Moondru Aasai 4,1990,Action|Thriller,S. Shankar,Nayanthara,5.3,6317,148,Tamil,Kollywood,synthetic,5,Summer,314.8,5.3,2.6
TM1231,Thoongaavanam Yudham,1990,Biography|Drama,Seenu Ramasamy,Prabhu,5.2,45833,115,Tamil,Kollywood,synthetic,7,Monsoon,98.5,5.2,2.6
TM1293,Rani Aasai 4,1990,Comedy,Suseenthiran,Vishal,5.0,9941,122,Tamil,Kollywood,synthetic,1,Winter,411.1,5.0,2.5
TM1321,Ooru Azhagu 2,1989,Comedy|Drama,Sudha Kongara,Vijay Sethupathi,9.3,23358,142,Tamil,Kollywood,synthetic,7,Monsoon,345.7,9.3,4.6
TM0198,Iravil Pothu,1989,Horror|Thriller,Thiagarajan Kumararaja,Soori,8.4,1312,111,Tamil,Kollywood,synthetic,9,Monsoon,383.2,8.4,4.2
TM1147,Paadal En Yudham,1989,Comedy|Romance,Seenu Ramasamy,Jiiva,8.4,2658,123,Tamil,Kollywood,synthetic,4,Summer,198.6,8.4,4.2
TM0493,Naadu En Katha,1989,Action|Drama,Linguswamy,Simbu,8.2,29709,161,Tamil,Kollywood,synthetic,6,Summer,75.9,8.2,4.1
TM0987,Paadu En Neram,1989,Action|Thriller,Santhosh P. Jayakumar,Arun Vijay,8.2,3423,114,Tamil,Kollywood,synthetic,5,Summer,56.5,8.2,4.1
TM1173,Ooru En Kaadhal,1989,Drama,Dharani,Aari,8.2,3023,136,Tamil,Kollywood,synthetic,5,Summer,375.4,8.2,4.1
TM1290,Ettu En Kaavalan,1989,Drama|Romance,Thiagarajan Kumararaja,Dhruv Vikram,8.1,75165,113,Tamil,Kollywood,synthetic,3,Spring,641.3,8.1,4.0
TM0619,Kadhal En Pakal,1989,Family|Drama,Pradeep Ranganathan,Siddharth,7.9,2873,135,Tamil,Kollywood,synthetic,10,Autumn,486.2,7.9,4.0
TM1841,Pathu Kaadhal 3,1989,Action|Adventure,TJ Gnanavel,Keerthy Suresh,7.8,908,141,Tamil,Kollywood,synthetic,11,Winter,265.3,7.8,3.9
TM0216,Vel Kutumbam,1989,Comedy,Sudha Kongara,Kamal Haasan,7.7,3082,130,Tamil,Kollywood,synthetic,8,Monsoon,295.9,7.7,3.8
TM0436,Avan En Kaavalan,1989,Drama,Badri Venkatesh,Sai Pallavi,7.7,886,189,Tamil,Kollywood,synthetic,9,Monsoon,130.8,7.7,3.8
TM1635,Malai Kathai 2,1989,Action|Thriller,Vijay Milton,Prabhu,7.7,22774,156,Tamil,Kollywood,synthetic,3,Spring,578.8,7.7,3.8
TM1951,Kanavu Kutumbam,1989,Biography|Drama,Dharani,Jiiva,7.7,15676,120,Tamil,Kollywood,synthetic,8,Monsoon,308.3,7.7,3.8
TM0238,Iraivi Pookkal 4,1989,Mystery|Thriller,Lokesh Kanagaraj,Prashanth,7.6,22349,160,Tamil,Kollywood,synthetic,6,Summer,584.7,7.6,3.8
TM1860,Un En Pothu,1989,Drama|Mystery,Vignesh Shivan,Vijay Sethupathi,7.5,1084,152,Tamil,Kollywood,synthetic,2,Winter,573.4,7.5,3.8
TM0228,Ainthu En Kaavalan,1989,Action|Drama,Sakthi Chidambaram,Dhanush,7.4,6721,166,Tamil,Kollywood,synthetic,8,Monsoon,172.0,7.4,3.7
TM0376,Sivappu Paasam,1989,Crime|Drama,A.R. Murugadoss,Vikram,7.4,16511,157,Tamil,Kollywood,synthetic,4,Summer,496.4,7.4,3.7
TM0939,Pacha Naal 2,1989,Action|Fantasy,K.V. Anand,Prashanth,7.4,4463,156,Tamil,Kollywood,synthetic,1,Winter,563.4,7.4,3.7
TM1852,Iraivi Kathai 3,1989,Action|Comedy,Bala,Arun Vijay,7.4,8228,158,Tamil,Kollywood,synthetic,11,Winter,337.0,7.4,3.7
TM1115,Nenjam Anbu,1989,Action|Thriller,Santhosh P. Jayakumar,Anushka Shetty,7.3,2289,158,Tamil,Kollywood,synthetic,5,Summer,369.5,7.3,3.6
TM1264,Uyir En Kadal,1989,Comedy|Family,TJ Gnanavel,Santhanam,7.3,4553,148,Tamil,Kollywood,synthetic,10,Autumn,127.7,7.3,3.6
TM1385,Pallandu En Aval,1989,Biography|Drama,Samuthirakani,Sai Pallavi,7.2,3354,161,Tamil,Kollywood,synthetic,12,Winter,277.6,7.2,3.6
TM1961,Nee Padai,1989,Crime|Drama,Mani Ratnam,Sivakarthikeyan,7.2,13174,128,Tamil,Kollywood,synthetic,11,Winter,278.5,7.2,3.6
TM0679,Pallandu Porinju,1989,Drama|Sport,K.S. Ravikumar,Bobby Simha,7.1,1093,133,Tamil,Kollywood,synthetic,1,Winter,325.4,7.1,3.6
TM1157,Pallandu En Kathai,1989,Crime|Drama,Samuthirakani,Vijay Sethupathi,7.1,11841,163,Tamil,Kollywood,synthetic,6,Summer,310.8,7.1,3.6
TM0631,Iravil En Natchathiram,1989,Action|Fantasy,Sakthi Chidambaram,Shane Nigam,7.0,11589,140,Tamil,Kollywood,synthetic,5,Summer,459.1,7.0,3.5
TM0829,Moondru Azhagu,1989,Action|Adventure,Mohan Raja,Kajal Aggarwal,7.0,2944,111,Tamil,Kollywood,synthetic,3,Spring,284.2,7.0,3.5
TM1616,Ainthu Natchathiram,1989,Horror|Mystery,Arivazhagan,Keerthy Suresh,7.0,2315,164,Tamil,Kollywood,synthetic,1,Winter,450.1,7.0,3.5
TM1160,Rani En Vaanam,1989,Comedy,A.R. Murugadoss,Vikram,6.9,10074,162,Tamil,Kollywood,synthetic,10,Autumn,215.7,6.9,3.4
TM1318,Ainthu Thozha,1989,Comedy|Romance,Thiagarajan Kumararaja,Prashanth,6.9,1114,182,Tamil,Kollywood,synthetic,12,Winter,110.0,6.9,3.4
TM1440,Por Vaasam 2,1989,Action|Thriller,Prabhu Solomon,Premji Amaren,6.8,9871,136,Tamil,Kollywood,synthetic,9,Monsoon,359.3,6.8,3.4
TM0312,Kan En Yudham,1989,Action|Thriller,Vasanthabalan,Prakash Raj,6.5,4082,145,Tamil,Kollywood,synthetic,6,Summer,506.1,6.5,3.2
TM0970,Paarvai En Katha,1989,Crime|Thriller,Ezhil,Jyotika,6.5,1164,148,Tamil,Kollywood,synthetic,7,Monsoon,204.6,6.5,3.2
TM1042,Paarvai Kaadhal 2,1989,Action|Sci-Fi,Magizh Thirumeni,Santhanam,6.5,2925,158,Tamil,Kollywood,synthetic,2,Winter,202.5,6.5,3.2
TM1422,Naan Aval 2,1989,Action|Thriller,Adhik Ravichandran,Anushka Shetty,6.5,999,130,Tamil,Kollywood,synthetic,4,Summer,265.0,6.5,3.2
TM1266,Raja Kudumbam,1989,Action|Adventure,Linguswamy,Vishal,6.4,3267,141,Tamil,Kollywood,synthetic,3,Spring,427.5,6.4,3.2
TM1386,Pallandu Pothu 3,1989,Action|Fantasy,Mari Selvaraj,Rahman,6.4,2726,155,Tamil,Kollywood,synthetic,2,Winter,122.7,6.4,3.2
TM0924,Avan En Padai,1989,Comedy|Family,Vasanthabalan,Suriya,6.3,10648,157,Tamil,Kollywood,synthetic,1,Winter,74.4,6.3,3.2
TM0188,Vaanam Pakal 4,1989,Drama|Romance,Pandiraj,Simbu,6.1,39374,178,Tamil,Kollywood,synthetic,6,Summer,122.0,6.1,3.0
TM1505,Koodu Aasai,1989,Action|Thriller,Rajesh M,Trisha,6.1,3824,171,Tamil,Kollywood,synthetic,1,Winter,312.1,6.1,3.0
TM1589,Neela Anbu 4,1989,Action|Comedy,Rajesh M,Jyotika,6.1,6717,114,Tamil,Kollywood,synthetic,11,Winter,224.6,6.1,3.0
TM1858,Ettu Azhagu,1989,Thriller,Ameer Sultan,Kamal Haasan,6.1,3057,162,Tamil,Kollywood,synthetic,4,Summer,248.1,6.1,3.0
TM0546,Iraivi En Yudham,1989,Family|Drama,K.S. Ravikumar,Simbu,5.8,15517,133,Tamil,Kollywood,synthetic,6,Summer,405.2,5.8,2.9
TM1111,Paarvai Kudumbam 4,1989,Horror|Mystery,Boopathy Pandian,Sai Pallavi,5.7,13085,133,Tamil,Kollywood,synthetic,5,Summer,242.1,5.7,2.8
TM1675,Vellai En Pothu,1989,Comedy|Romance,A.R. Murugadoss,Vikram,5.5,4021,123,Tamil,Kollywood,synthetic,9,Monsoon,261.4,5.5,2.8
TM0543,Oli Azhagu,1988,Action|Adventure,Prabhu Solomon,Udhayanidhi Stalin,8.8,74406,166,Tamil,Kollywood,synthetic,4,Summer,68.3,8.8,4.4
TM0929,Vellai En Kaavalan,1988,Action|Crime|Drama,Mani Ratnam,Prakash Raj,8.7,17709,128,Tamil,Kollywood,synthetic,11,Winter,380.1,8.7,4.4
TM0325,Paadal Pothu,1988,Comedy|Drama,Mani Ratnam,Soori,8.5,1979,152,Tamil,Kollywood,synthetic,8,Monsoon,87.1,8.5,4.2
TM0580,Nenjam Nanbargal 3,1988,Crime|Thriller,Suseenthiran,Prashanth,8.3,2453,135,Tamil,Kollywood,synthetic,12,Winter,341.3,8.3,4.2
TM0206,Kadhal Pookkal,1988,Comedy|Family,K.V. Anand,Vijay Sethupathi,8.2,1508,140,Tamil,Kollywood,synthetic,3,Spring,101.8,8.2,4.1
TM0589,Naam Natchathiram,1988,Drama,Mani Ratnam,Keerthy Suresh,8.1,4867,110,Tamil,Kollywood,synthetic,7,Monsoon,311.3,8.1,4.0
TM1562,Pathu En Malai,1988,Action|Fantasy,Adhik Ravichandran,Kamal Haasan,8.1,1963,182,Tamil,Kollywood,synthetic,10,Autumn,457.3,8.1,4.0
TM1693,Paadal Yudham,1988,Drama,Vijay Milton,Premji Amaren,8.1,1892,172,Tamil,Kollywood,synthetic,5,Summer,435.7,8.1,4.0
TM1948,Raja Neram 2,1988,Biography|Drama,Arivazhagan,Rajinikanth,7.8,6378,114,Tamil,Kollywood,synthetic,12,Winter,248.5,7.8,3.9
TM1144,Nadu Nilam 4,1988,Crime|Thriller,R.S. Durai Senthilkumar,Prabhu,7.7,20473,134,Tamil,Kollywood,synthetic,3,Spring,330.7,7.7,3.8
TM0181,Kaatre En Pookkal,1988,Comedy|Drama,Sakthi Chidambaram,Rahman,7.6,6598,130,Tamil,Kollywood,synthetic,8,Monsoon,634.8,7.6,3.8
TM0443,Sivappu Kaalam,1988,Crime|Drama,Seenu Ramasamy,Ajith Kumar,7.4,4524,166,Tamil,Kollywood,synthetic,5,Summer,533.1,7.4,3.7
TM1291,Medu En Padai,1988,Action|Sci-Fi,Vasanthabalan,Rashmika Mandanna,7.4,3969,148,Tamil,Kollywood,synthetic,10,Autumn,482.4,7.4,3.7
TM1341,Pagal En Payanam,1988,Drama,Samuthirakani,Vikram,7.3,500,121,Tamil,Kollywood,synthetic,4,Summer,161.9,7.3,3.6
TM0187,Oli Paasam,1988,Romance|Drama,Santhosh P. Jayakumar,Atharvaa,7.2,3792,168,Tamil,Kollywood,synthetic,8,Monsoon,240.6,7.2,3.6
TM1702,Thoongaavanam Pookkal 4,1988,Action|Crime|Drama,H. Vinoth,Prashanth,7.2,15880,158,Tamil,Kollywood,synthetic,6,Summer,388.1,7.2,3.6
TM0564,Paadu En Padai,1988,Action|Comedy,Pandiraj,Trisha,7.1,6867,177,Tamil,Kollywood,synthetic,10,Autumn,85.0,7.1,3.6
TM1977,Manjal Yudham 2,1988,Action|Thriller,Halitha Shameem,Simbu,7.1,4033,143,Tamil,Kollywood,synthetic,6,Summer,322.2,7.1,3.6
TM0696,Onbadu Pakal,1988,Romance|Drama,K.S. Ravikumar,Shane Nigam,7.0,1526,134,Tamil,Kollywood,synthetic,5,Summer,235.8,7.0,3.5
TM1401,Iravil Neram,1988,Action|Comedy,Samuthirakani,Kajal Aggarwal,7.0,6185,156,Tamil,Kollywood,synthetic,4,Summer,140.0,7.0,3.5
TM1420,Kal Vizha,1988,Crime|Thriller,Bala,Shane Nigam,7.0,863,126,Tamil,Kollywood,synthetic,6,Summer,542.0,7.0,3.5
TM1016,Paarvai Nanbargal,1988,Family|Drama,Sudha Kongara,Sai Pallavi,6.9,7357,134,Tamil,Kollywood,synthetic,6,Summer,328.5,6.9,3.4
TM0854,Karuppu Kaalam,1988,Comedy|Family,Vignesh Shivan,Prabhu,6.8,14003,136,Tamil,Kollywood,synthetic,11,Winter,397.7,6.8,3.4
TM0889,Pallandu En Natchathiram,1988,Drama,Boopathy Pandian,Vijay Sethupathi,6.7,4944,182,Tamil,Kollywood,synthetic,3,Spring,343.3,6.7,3.4
TM0367,Pagal En Kaadhal,1988,Crime|Drama,Mani Ratnam,Sivakarthikeyan,6.6,4859,176,Tamil,Kollywood,synthetic,9,Monsoon,459.7,6.6,3.3
TM0933,Manjal En Anbu,1988,Action|Adventure,Boopathy Pandian,Prakash Raj,6.6,15979,178,Tamil,Kollywood,synthetic,5,Summer,140.4,6.6,3.3
TM1843,Nila Nilam 4,1988,Action|Drama,Ameer Sultan,Nayanthara,6.6,3131,184,Tamil,Kollywood,synthetic,6,Summer,48.8,6.6,3.3
TM1955,Ettu Naal 2,1988,Comedy|Romance,Selvaraghavan,Samantha,6.6,8156,178,Tamil,Kollywood,synthetic,10,Autumn,123.5,6.6,3.3
TM1072,Onbadu Vizhi 4,1988,Action|Crime|Drama,Mari Selvaraj,Rashmika Mandanna,6.5,54951,158,Tamil,Kollywood,synthetic,12,Winter,479.1,6.5,3.2
TM0904,Manjal Vizha 4,1988,Romance|Drama,Raju Murugan,Kajal Aggarwal,6.4,625,147,Tamil,Kollywood,synthetic,4,Summer,370.2,6.4,3.2
TM0916,Neela En Vaasam,1988,Comedy|Romance,Rajesh M,Suriya,6.4,5596,112,Tamil,Kollywood,synthetic,2,Winter,191.7,6.4,3.2
TM1536,Mazhai Malai 4,1988,Drama|Sport,Seenu Ramasamy,Jyotika,6.4,17463,169,Tamil,Kollywood,synthetic,3,Spring,461.4,6.4,3.2
TM1540,Nee En Vizhi,1988,Family|Drama,TJ Gnanavel,Ajith Kumar,6.4,1480,147,Tamil,Kollywood,synthetic,6,Summer,362.9,6.4,3.2
TM1766,Yudham Sena 3,1988,Crime|Drama,Selvaraghavan,Vishal,6.4,4973,116,Tamil,Kollywood,synthetic,11,Winter,180.6,6.4,3.2
TM0184,Aadal En Anbu,1988,Drama|Romance,A.R. Murugadoss,Yogi Babu,6.0,86103,184,Tamil,Kollywood,synthetic,1,Winter,242.4,6.0,3.0
TM1014,Kan En Neram,1988,Romance|Drama,Bala,Sai Pallavi,6.0,11223,151,Tamil,Kollywood,synthetic,2,Winter,354.7,6.0,3.0
TM0353,Ezhu En Aval,1988,Horror|Mystery,Boopathy Pandian,Atharvaa,5.9,500,145,Tamil,Kollywood,synthetic,7,Monsoon,221.4,5.9,3.0
TM0578,Oli Vaanam,1988,Crime|Thriller,S. Shankar,Keerthy Suresh,5.9,8717,139,Tamil,Kollywood,synthetic,9,Monsoon,203.7,5.9,3.0
TM0989,Saadu Aasai 3,1988,Biography|Drama,K.S. Ravikumar,Shane Nigam,5.6,8060,188,Tamil,Kollywood,synthetic,2,Winter,66.7,5.6,2.8
TM0258,Pallandu En Pothu,1988,Thriller,Lokesh Kanagaraj,Suriya,5.5,12707,162,Tamil,Kollywood,synthetic,7,Monsoon,401.1,5.5,2.8
TM0287,Vellai Neram,1988,Action|Adventure,Rajesh M,Vishal,5.3,946,167,Tamil,Kollywood,synthetic,12,Winter,237.3,5.3,2.6
TM1078,Veli Nilam,1988,Action|Thriller,Nelson Dilipkumar,Yogi Babu,5.2,1750,177,Tamil,Kollywood,synthetic,12,Winter,386.6,5.2,2.6
TM0767,Pathu Kutumbam 2,1988,Action|Comedy,Mani Ratnam,Arya,5.1,894,140,Tamil,Kollywood,synthetic,4,Summer,80.4,5.1,2.6
TM1186,Paarvai Azhagu,1988,Comedy,Vijay Milton,Sai Pallavi,4.9,2731,189,Tamil,Kollywood,synthetic,7,Monsoon,209.0,4.9,2.4
TM0318,Kal Azhagu 3,1988,Crime|Drama,Seenu Ramasamy,Vikram,4.4,960,119,Tamil,Kollywood,synthetic,12,Winter,238.2,4.4,2.2
TM1868,Avan Azhagu,1987,Comedy|Drama,Seenu Ramasamy,Rahman,8.7,13611,124,Tamil,Kollywood,synthetic,10,Autumn,248.4,8.7,4.4
TM0478,Vaai Maram,1987,Crime|Thriller,Raju Murugan,Samantha,7.9,4117,147,Tamil,Kollywood,synthetic,1,Winter,142.7,7.9,4.0
TM0730,Karuppu Iravu,1987,Horror|Mystery,Samuthirakani,Prakash Raj,7.8,16113,121,Tamil,Kollywood,synthetic,5,Summer,522.5,7.8,3.9
TM1089,Yudham Kutumbam 4,1987,Action|Fantasy,Pa. Ranjith,Suriya,7.6,1592,173,Tamil,Kollywood,synthetic,6,Summer,461.0,7.6,3.8
TM1495,Avan Paasam,1987,Action|Sci-Fi,Santhosh P. Jayakumar,Arya,7.5,25482,183,Tamil,Kollywood,synthetic,1,Winter,194.6,7.5,3.8
TM1542,Ooru Aasai 4,1987,Comedy|Family,Vetrimaaran,Kajal Aggarwal,7.5,4828,151,Tamil,Kollywood,synthetic,7,Monsoon,67.7,7.5,3.8
